TargetName	HUGOSymbol	TargetGroup	AnalyteType	CodeClass	ProbePool	MinCount	MaxCount	MedianCount	GeomeanCount	NumberOfProbesIncluded	NumberOfProbesTotal	GeneID
Isg15	Isg15	All Targets	RNA	Endogenous	01	8.551663987	195.8919629	25.16398733	29.14649482	1	1	100038882
Aopep	Aopep	All Targets	RNA	Endogenous	01	2.636227244	20.13118986	12.30239381	11.49972305	1	1	72061
Xpr1	Xpr1	All Targets	RNA	Endogenous	01	3.690718142	21.52918916	12.61764265	12.58900837	1	1	19775
Cep112	Cep112	All Targets	RNA	Endogenous	01	2.768038606	26.14258684	11.07215442	10.78040626	1	1	76380
Usp53	Usp53	All Targets	RNA	Endogenous	01	2.050398968	19.04886783	8.49983572	8.413613621	1	1	99526
Smim10l1	Smim10l1	All Targets	RNA	Endogenous	01	3.075598451	25.83502699	12.30239381	12.07595736	1	1	381820
Sytl4	Sytl4	All Targets	RNA	Endogenous	01	2.306698839	18.06096112	9.841915044	9.748786263	1	1	27359
Ubp1	Ubp1	All Targets	RNA	Endogenous	01	3.690718142	19.68383009	10.20073486	10.39768636	1	1	22221
Xpo1	Xpo1	All Targets	RNA	Endogenous	01	1.677599155	39.98277987	25.24869369	22.09597784	1	1	103573
Agpat3	Agpat3	All Targets	RNA	Endogenous	01	6.151196903	39.54340866	22.42821025	21.1957119	1	1	28169
Aph1a	Aph1a	All Targets	RNA	Endogenous	01	9.001751565	46.13397677	26.14258684	23.69737196	1	1	226548
Ahctf1	Ahctf1	All Targets	RNA	Endogenous	01	3.075598451	23.26757089	11.07215442	9.608958327	1	1	226747
Abcc9	Abcc9	All Targets	RNA	Endogenous	01	3.884966465	39.85975593	15.75079207	16.35052257	1	1	20928
Mkln1	Mkln1	All Targets	RNA	Endogenous	01	2.636227244	21.22162931	12.14861388	11.43861265	1	1	27418
Trim16	Trim16	All Targets	RNA	Endogenous	01	1.942483232	15.37799226	9.437474646	8.471771188	1	1	94092
Camk2d	Camk2d	All Targets	RNA	Endogenous	01	6.151196903	16.14689187	10.39845191	10.50915673	1	1	108058
Camk2g	Camk2g	All Targets	RNA	Endogenous	01	1.318113622	23.30979879	9.427377862	9.164032531	1	1	12325
Fgf12	Fgf12	All Targets	RNA	Endogenous	01	1.845359071	24.73566414	10.20073486	9.469455737	1	1	14167
Akain1	Akain1	All Targets	RNA	Endogenous	01	4.100797935	24.60478761	9.226795354	9.677157005	1	1	320722
Aspscr1	Aspscr1	All Targets	RNA	Endogenous	01	3.690718142	25.04415882	13.84019303	12.49074295	1	1	68938
Phf14	Phf14	All Targets	RNA	Endogenous	01	2.306698839	23.98966792	11.52057875	10.62811186	1	1	75725
Psmb3	Psmb3	All Targets	RNA	Endogenous	01	8.073445935	40.86152228	24.60478761	22.77319703	1	1	26446
Cryab	Cryab	All Targets	RNA	Endogenous	01	4.258520933	34.98493238	14.3015328	14.63241175	1	1	12955
Dld	Dld	All Targets	RNA	Endogenous	01	2.636227244	25.37368722	13.61200347	13.5360539	1	1	13382
Hmgn1	Hmgn1	All Targets	RNA	Endogenous	01	3.690718142	23.21580767	13.18113622	13.30127851	1	1	15312
Zfc3h1	Zfc3h1	All Targets	RNA	Endogenous	01	3.690718142	17.65126068	11.10194012	10.65013529	1	1	216345
Inhbb	Inhbb	All Targets	RNA	Endogenous	01	6.548048316	51.47580566	20.89829717	18.77322676	1	1	16324
Mdh2	Mdh2	All Targets	RNA	Endogenous	01	12.30239381	58.82082038	30.84385876	29.50767289	1	1	17448
Psmd12	Psmd12	All Targets	RNA	Endogenous	01	5.536077212	25.83502699	12.46426741	11.54216111	1	1	66997
Sp1	Sp1	All Targets	RNA	Endogenous	01	3.690718142	26.91148645	13.89645398	13.18383685	1	1	20683
Wfdc15b	Wfdc15b	All Targets	RNA	Endogenous	01	3.075598451	17.66833153	8.714195612	8.662362466	1	1	192201
Psenen	Psenen	All Targets	RNA	Endogenous	01	10.25199484	34.06816746	22.49425964	21.577893	1	1	66340
Aldoc	Aldoc	All Targets	RNA	Endogenous	01	2.306698839	117.257191	10.65475178	14.18960342	1	1	11676
Ppp2cb	Ppp2cb	All Targets	RNA	Endogenous	01	11.65489939	43.05837832	23.06698839	22.55488768	1	1	19053
Zfp740	Zfp740	All Targets	RNA	Endogenous	01	3.690718142	16.66775935	9.76407795	9.083834292	1	1	68744
Pllp	Pllp	All Targets	RNA	Endogenous	01	1.845359071	19.60694013	5.914612406	6.77418019	1	1	67801
Tns1	Tns1	All Targets	RNA	Endogenous	01	6.151196903	73.21908571	21.41089691	20.61491104	1	1	21961
Rer1	Rer1	All Targets	RNA	Endogenous	01	11.07215442	39.98277987	22.42821025	23.26385641	1	1	67830
Mtpn	Mtpn	All Targets	RNA	Endogenous	01	3.690718142	41.93997888	26.14258684	24.31234855	1	1	14489
Ap3m2	Ap3m2	All Targets	RNA	Endogenous	01	1.537799226	16.77599155	10.2807181	9.181217685	1	1	64933
Rrnad1	Rrnad1	All Targets	RNA	Endogenous	01	3.690718142	24.60478761	11.44477501	11.14637017	1	1	229503
Phyhipl	Phyhipl	All Targets	RNA	Endogenous	01	3.690718142	42.40399567	9.534355199	9.742869377	1	1	70911
Septin10	Septin10	All Targets	RNA	Endogenous	01	5.591997184	22.14430885	12.30239381	12.36952556	1	1	103080
Ndufc1	Ndufc1	All Targets	RNA	Endogenous	01	1.318113622	18.45359071	10.57581647	10.09609449	1	1	66377
Slc29a4	Slc29a4	All Targets	RNA	Endogenous	01	4.613397677	25.83502699	11.21809191	10.58998666	1	1	243328
Tsr1	Tsr1	All Targets	RNA	Endogenous	01	2.050398968	16.14689187	9.534355199	8.99509643	1	1	104662
Wdr6	Wdr6	All Targets	RNA	Endogenous	01	2.050398968	16.84893065	10.43223152	9.625465863	1	1	83669
Grcc10	Grcc10	All Targets	RNA	Endogenous	01	8.20159587	45.42422328	23.7260452	22.90823431	1	1	14790
Rnf146	Rnf146	All Targets	RNA	Endogenous	01	3.690718142	25.83502699	13.58389316	12.2496886	1	1	68031
Ier5l	Ier5l	All Targets	RNA	Endogenous	01	3.690718142	19.19173434	9.534355199	9.694707241	1	1	72500
Dnajc9	Dnajc9	All Targets	RNA	Endogenous	01	2.913724849	21.91363897	9.683677733	9.053330475	1	1	108671
Pdk3	Pdk3	All Targets	RNA	Endogenous	01	6.59056811	21.91363897	12.66905	12.32986582	1	1	236900
Ostc	Ostc	All Targets	RNA	Endogenous	01	4.856208081	22.14430885	11.03289147	10.41359127	1	1	66357
Mpc1	Mpc1	All Targets	RNA	Endogenous	01	6.151196903	22.14430885	13.56500791	13.33013079	1	1	55951
Trim59	Trim59	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	9.766208006	9.700492793	1	1	66949
Sumo1	Sumo1	All Targets	RNA	Endogenous	01	2.050398968	34.96469818	20.72533956	18.94864766	1	1	22218
Dpp9	Dpp9	All Targets	RNA	Endogenous	01	5.357494077	28.99849968	11.29433813	11.24309639	1	1	224897
Lrrc8a	Lrrc8a	All Targets	RNA	Endogenous	01	3.075598451	24.60478761	14.0176314	12.75848596	1	1	241296
Lypla1	Lypla1	All Targets	RNA	Endogenous	01	3.884966465	34.76141506	20.87960156	18.35918424	1	1	18777
Klf9	Klf9	All Targets	RNA	Endogenous	01	3.844498064	28.35551743	9.226795354	9.66824914	1	1	16601
Dusp1	Dusp1	All Targets	RNA	Endogenous	01	4.258520933	42.73463111	18.90367829	17.56461797	1	1	19252
Fyttd1	Fyttd1	All Targets	RNA	Endogenous	01	5.032797466	25.83502699	15.35648458	15.49190875	1	1	69823
Rnd2	Rnd2	All Targets	RNA	Endogenous	01	2.636227244	19.60694013	9.534355199	9.071460404	1	1	11858
Cables1	Cables1	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	9.226795354	9.279089055	1	1	63955
Fermt2	Fermt2	All Targets	RNA	Endogenous	01	15.37799226	44.2886177	28.94052709	27.92964472	1	1	218952
Pnpla8	Pnpla8	All Targets	RNA	Endogenous	01	2.768038606	25.83502699	12.30239381	11.63742184	1	1	67452
Cpeb3	Cpeb3	All Targets	RNA	Endogenous	01	2.636227244	22.55438864	9.646195143	9.567493364	1	1	208922
Cmc1	Cmc1	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	11.57621084	10.752434	1	1	67899
Ppdpf	"Gm14719,Ppdpf"	All Targets	RNA	Endogenous	01	4.920957522	26.36227244	18.22854692	15.82252698	1	1	66496
Wdr1	Wdr1	All Targets	RNA	Endogenous	01	12.30239381	32.95284055	21.70800302	21.32032315	1	1	22388
Ube2h	Ube2h	All Targets	RNA	Endogenous	01	3.460048258	23.37454823	12.37391935	11.77703786	1	1	22214
Ppp4r3a	Ppp4r3a	All Targets	RNA	Endogenous	01	7.381436283	20.58285117	14.09717274	13.33587194	1	1	68734
Surf1	Surf1	All Targets	RNA	Endogenous	01	2.839013955	20.76028955	9.226795354	8.673772577	1	1	20930
Pla1a	Pla1a	All Targets	RNA	Endogenous	01	6.59056811	22.14430885	11.19120985	11.36599992	1	1	85031
Col3a1	Col3a1	All Targets	RNA	Endogenous	01	6.710396621	110.0852135	30.47638465	25.46665916	1	1	12825
Prss56	Prss56	All Targets	RNA	Endogenous	01	3.690718142	28.70558555	9.226795354	9.543572079	1	1	69453
Lgmn	Lgmn	All Targets	RNA	Endogenous	01	10.25199484	57.66747096	25.52507235	24.62796246	1	1	19141
Tmem50a	Tmem50a	All Targets	RNA	Endogenous	01	2.636227244	19.87309769	14.60909264	13.71383647	1	1	71817
Mcts2	Mcts2	All Targets	RNA	Endogenous	01	2.839013955	22.14430885	9.537461864	9.388207316	1	1	66405
Plxdc1	Plxdc1	All Targets	RNA	Endogenous	01	2.306698839	23.98966792	10.27119006	10.12993853	1	1	72324
Zic2	Zic2	All Targets	RNA	Endogenous	01	2.306698839	15.47720511	8.329745806	7.654454824	1	1	22772
Cadm4	Cadm4	All Targets	RNA	Endogenous	01	3.690718142	41.61873649	14.94918286	15.23125996	1	1	260299
Scarb1	Scarb1	All Targets	RNA	Endogenous	01	3.075598451	40.59789956	21.06916375	19.39977717	1	1	20778
Leng8	Leng8	All Targets	RNA	Endogenous	01	2.306698839	20.8605808	10.25199484	9.339270809	1	1	232798
Elp4	Elp4	All Targets	RNA	Endogenous	01	4.613397677	24.60478761	10.46782631	10.38427312	1	1	77766
Tnpo2	Tnpo2	All Targets	RNA	Endogenous	01	3.690718142	23.30979879	10.74671319	10.22857482	1	1	212999
Serinc5	Serinc5	All Targets	RNA	Endogenous	01	4.100797935	25.37368722	13.50948352	12.19536546	1	1	218442
Pde8a	Pde8a	All Targets	RNA	Endogenous	01	2.636227244	16.60823164	10.9183745	10.095074	1	1	18584
Ppp2r5b	Ppp2r5b	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	9.889231944	8.985130737	1	1	225849
Wwc2	Wwc2	All Targets	RNA	Endogenous	01	5.67802791	24.46173652	18.80846745	16.99762178	1	1	52357
Dtx3	Dtx3	All Targets	RNA	Endogenous	01	1.537799226	26.22352364	15.59767786	13.76995901	1	1	80904
Ttpal	Ttpal	All Targets	RNA	Endogenous	01	4.613397677	25.37368722	9.824482503	10.05663071	1	1	76080
Hmga2	Hmga2	All Targets	RNA	Endogenous	01	3.600700626	59.37242228	24.34848774	21.88415831	1	1	15364
Nsd3	Nsd3	All Targets	RNA	Endogenous	01	3.075598451	32.95284055	19.60694013	18.53421271	1	1	234135
Layn	Layn	All Targets	RNA	Endogenous	01	2.636227244	19.87309769	12.84871721	12.32784076	1	1	244864
Btbd7	Btbd7	All Targets	RNA	Endogenous	01	2.306698839	21.08981795	11.07215442	10.0724855	1	1	238386
Sem1	Sem1	All Targets	RNA	Endogenous	01	24.60478761	67.66316593	41.69801747	41.56391779	1	1	20422
Srgn	Srgn	All Targets	RNA	Endogenous	01	19.60694013	133.6039967	56.04423845	52.93892393	1	1	19073
Mat2a	Mat2a	All Targets	RNA	Endogenous	01	20.29894978	73.04546322	38.72277663	39.60084501	1	1	232087
Kctd13	Kctd13	All Targets	RNA	Endogenous	01	3.075598451	24.2203378	8.090490508	7.952011268	1	1	233877
Sipa1l2	Sipa1l2	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	13.78654887	11.86946883	1	1	244668
Fer1l6	Fer1l6	All Targets	RNA	Endogenous	01	13.45574322	70.12364469	36.29206173	35.14177881	1	1	631797
Strn	Strn	All Targets	RNA	Endogenous	01	1.845359071	27.90542985	12.7008519	12.38610926	1	1	268980
Slc25a33	Slc25a33	All Targets	RNA	Endogenous	01	3.844498064	18.45359071	8.918893396	8.578163777	1	1	70556
Csnk1g2	Csnk1g2	All Targets	RNA	Endogenous	01	7.097534888	26.22352364	16.88236106	15.46528622	1	1	103236
Poglut3	Poglut3	All Targets	RNA	Endogenous	01	2.050398968	22.40793157	13.31799568	13.09481533	1	1	68304
Sptlc2	Sptlc2	All Targets	RNA	Endogenous	01	3.075598451	32.80638348	16.03279709	14.66439864	1	1	20773
Ndufa11	Ndufa11	All Targets	RNA	Endogenous	01	6.151196903	23.16514578	14.6310612	13.52314162	1	1	69875
Hcfc1	Hcfc1	All Targets	RNA	Endogenous	01	5.272454488	28.70558555	12.60995365	12.18926961	1	1	15161
Lrp10	Lrp10	All Targets	RNA	Endogenous	01	6.151196903	35.98450188	23.73372651	21.14470441	1	1	65107
Jak2	Jak2	All Targets	RNA	Endogenous	01	6.920096516	23.42186513	13.89645398	13.72257959	1	1	16452
Rgs12	Rgs12	All Targets	RNA	Endogenous	01	4.100797935	25.83502699	13.47168098	13.23814292	1	1	71729
Ids	Ids	All Targets	RNA	Endogenous	01	1.845359071	18.45359071	7.535216206	6.952833173	1	1	15931
Myo5a	Myo5a	All Targets	RNA	Endogenous	01	1.537799226	29.05458963	8.472777669	8.827886706	1	1	17918
Ncor1	Ncor1	All Targets	RNA	Endogenous	01	7.381436283	44.59617754	24.94708007	24.58458899	1	1	20185
Trmt12	Trmt12	All Targets	RNA	Endogenous	01	2.050398968	20.8605808	10.7261496	9.806379373	1	1	68260
Aup1	Aup1	All Targets	RNA	Endogenous	01	5.591997184	30.75598451	17.28249745	17.18317191	1	1	11993
Cript	Cript	All Targets	RNA	Endogenous	01	3.075598451	30.75598451	11.35605582	10.59520009	1	1	56724
Irgm1	Irgm1	All Targets	RNA	Endogenous	01	3.075598451	95.1069675	13.18113622	13.49552473	1	1	15944
Fgf2	Fgf2	All Targets	RNA	Endogenous	01	6.548048316	36.90718142	16.24256141	15.26412906	1	1	14173
Rnf187	Rnf187	All Targets	RNA	Endogenous	01	4.920957522	20.37583974	12.40160666	11.78762715	1	1	108660
Tnpo3	Tnpo3	All Targets	RNA	Endogenous	01	4.613397677	21.91363897	10.23018208	10.43041761	1	1	320938
Pcdhga7	Pcdhga7	All Targets	RNA	Endogenous	01	6.151196903	22.55438864	11.36557359	11.54579824	1	1	93715
Lat	Lat	All Targets	RNA	Endogenous	01	11.18399437	38.95758038	20.40146973	20.5904094	1	1	16797
Ptchd4	Ptchd4	All Targets	RNA	Endogenous	01	2.306698839	36.90718142	9.119507036	8.308624431	1	1	627626
Cdkn2aip	Cdkn2aip	All Targets	RNA	Endogenous	01	8.741174546	48.26323724	21.66898909	21.34973205	1	1	70925
Klf7	Klf7	All Targets	RNA	Endogenous	01	4.920957522	20.83469919	14.10306469	13.38832088	1	1	93691
Nlk	Nlk	All Targets	RNA	Endogenous	01	5.67802791	27.68038606	11.6982584	12.53479174	1	1	18099
Rps29	Rps29	All Targets	RNA	Endogenous	01	89.19235509	199.0351569	135.5171258	135.7513723	1	1	20090
Gtpbp1	Gtpbp1	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	9.469605758	9.016269695	1	1	14904
Tbkbp1	Tbkbp1	All Targets	RNA	Endogenous	01	4.613397677	14.76287257	10.15879488	9.470727958	1	1	73174
Flot2	Flot2	All Targets	RNA	Endogenous	01	3.075598451	18.45359071	9.534355199	8.741274135	1	1	14252
Tspan12	Tspan12	All Targets	RNA	Endogenous	01	5.827449697	28.99849968	16.94654747	16.25975368	1	1	269831
Zfp326	Zfp326	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	11.1280744	9.799602953	1	1	54367
Rpl31	"Rpl31-ps12,Rpl31"	All Targets	RNA	Endogenous	01	69.88806694	211.0629437	159.0963142	149.5118991	1	1	114641
Gimap5	Gimap5	All Targets	RNA	Endogenous	01	6.151196903	18.45359071	10.69932297	10.62244833	1	1	317757
Baiap2	Baiap2	All Targets	RNA	Endogenous	01	1.537799226	18.45359071	7.926048183	7.879139958	1	1	108100
Ldb1	Ldb1	All Targets	RNA	Endogenous	01	6.920096516	28.39013955	18.13542535	17.10896965	1	1	16825
Jph4	Jph4	All Targets	RNA	Endogenous	01	1.537799226	29.60263509	8.395887708	8.638877725	1	1	319984
Cyp20a1	Cyp20a1	All Targets	RNA	Endogenous	01	6.920096516	23.62059611	13.42079324	13.11242833	1	1	77951
Septin2	Septin2	All Targets	RNA	Endogenous	01	18.45359071	61.51196903	38.59143771	37.52245092	1	1	18000
Fyn	Fyn	All Targets	RNA	Endogenous	01	14.28665087	55.36077212	29.52574513	28.56728181	1	1	14360
Spag1	Spag1	All Targets	RNA	Endogenous	01	2.306698839	19.77170433	9.427377862	9.364936103	1	1	26942
Tada1	Tada1	All Targets	RNA	Endogenous	01	6.674703022	22.14430885	11.07215442	11.58467616	1	1	27878
Mmrn2	Mmrn2	All Targets	RNA	Endogenous	01	10.25199484	45.83633821	23.06698839	22.72142202	1	1	105450
Clic1	Clic1	All Targets	RNA	Endogenous	01	13.45574322	51.47580566	38.16603102	34.38673935	1	1	114584
Uqcr10	Uqcr10	All Targets	RNA	Endogenous	01	5.272454488	21.52918916	12.66200224	12.0974777	1	1	66152
Gab1	Gab1	All Targets	RNA	Endogenous	01	3.075598451	25.83502699	13.80793151	12.83443791	1	1	14388
Tubg1	Tubg1	All Targets	RNA	Endogenous	01	15.81736346	51.67005398	30.80855885	31.20225961	1	1	103733
Txndc12	Txndc12	All Targets	RNA	Endogenous	01	4.613397677	25.83502699	13.04932486	12.70275134	1	1	66073
Slc1a2	Slc1a2	All Targets	RNA	Endogenous	01	3.075598451	322.5533876	12.05634593	17.07990207	1	1	20511
Npm1	Npm1	All Targets	RNA	Endogenous	01	7.908681732	23.98966792	14.65103262	14.52221162	1	1	18148
Med14	Med14	All Targets	RNA	Endogenous	01	3.460048258	29.9870849	10.15879488	10.27266786	1	1	26896
Resp18	Resp18	All Targets	RNA	Endogenous	01	1.537799226	28.51918564	10.19341201	9.534811341	1	1	19711
Atp6v0a2	Atp6v0a2	All Targets	RNA	Endogenous	01	4.613397677	34.13914281	16.10968705	15.4126524	1	1	21871
Atp5e	Atp5e	All Targets	RNA	Endogenous	01	11.07215442	46.13397677	25.36260494	24.79457716	1	1	67126
Exoc5	Exoc5	All Targets	RNA	Endogenous	01	2.636227244	20.29894978	13.41819231	12.30554688	1	1	105504
Taf8	Taf8	All Targets	RNA	Endogenous	01	2.306698839	14.76287257	7.420699242	7.599244741	1	1	63856
Lta4h	Lta4h	All Targets	RNA	Endogenous	01	6.151196903	29.52574513	12.30239381	12.67139582	1	1	16993
Mfsd6	Mfsd6	All Targets	RNA	Endogenous	01	3.355198311	22.14430885	10.15879488	9.268354062	1	1	98682
Rac3	Rac3	All Targets	RNA	Endogenous	01	4.613397677	32.80638348	14.48094271	12.66491381	1	1	170758
Cp	Cp	All Targets	RNA	Endogenous	01	11.07215442	83.33879675	20.7536611	21.50483728	1	1	12870
Rab6a	Rab6a	All Targets	RNA	Endogenous	01	16.77599155	52.28517367	35.92934169	33.41627011	1	1	19346
Tbc1d10b	Tbc1d10b	All Targets	RNA	Endogenous	01	3.075598451	25.5511256	13.29555581	12.15997193	1	1	68449
Clcn7	Clcn7	All Targets	RNA	Endogenous	01	4.258520933	22.14430885	9.534355199	9.292476604	1	1	26373
Psme3	Psme3	All Targets	RNA	Endogenous	01	9.226795354	27.68038606	15.12996012	15.42779625	1	1	19192
Vps26b	Vps26b	All Targets	RNA	Endogenous	01	5.67802791	19.60694013	9.226795354	9.342558856	1	1	69091
2510009E07Rik	2510009E07Rik	All Targets	RNA	Endogenous	01	3.690718142	24.60478761	11.38305731	11.42930177	1	1	72190
Psen1	Psen1	All Targets	RNA	Endogenous	01	1.845359071	21.91363897	10.48759969	9.756747689	1	1	19164
H2ax	H2ax	All Targets	RNA	Endogenous	01	2.913724849	19.60694013	8.365627788	7.874153478	1	1	15270
Dmtf1	Dmtf1	All Targets	RNA	Endogenous	01	7.381436283	24.60478761	11.63834414	12.2601919	1	1	23857
Flna	Flna	All Targets	RNA	Endogenous	01	11.99483396	146.4381714	33.08465191	32.61143209	1	1	192176
Adnp	"Gm20716,Adnp"	All Targets	RNA	Endogenous	01	6.151196903	22.71211164	14.36106051	14.08532393	1	1	11538
C130074G19Rik	C130074G19Rik	All Targets	RNA	Endogenous	01	1.537799226	29.61157579	11.33316055	9.820479373	1	1	226777
Pqbp1	Pqbp1	All Targets	RNA	Endogenous	01	3.690718142	20.13118986	9.366595284	9.35392041	1	1	54633
Lmnb1	Lmnb1	All Targets	RNA	Endogenous	01	2.913724849	19.77170433	11.17467437	11.04328038	1	1	16906
Ptdss1	Ptdss1	All Targets	RNA	Endogenous	01	2.636227244	29.52574513	12.92342811	12.16379576	1	1	19210
H13	H13	All Targets	RNA	Endogenous	01	3.690718142	23.98966792	12.80217855	12.03234896	1	1	14950
Gm6958	"Gm42048,Gm6958"	All Targets	RNA	Endogenous	01	3.690718142	35.71662718	16.87185436	16.15908357	1	1	629242
Nlgn3	Nlgn3	All Targets	RNA	Endogenous	01	1.845359071	18.45359071	7.30120328	7.547816487	1	1	245537
Rab4b	Rab4b	All Targets	RNA	Endogenous	01	9.226795354	27.68038606	17.88565349	17.28378589	1	1	19342
Ecm1	Ecm1	All Targets	RNA	Endogenous	01	3.690718142	33.47395524	15.31113142	14.29019936	1	1	13601
Selenoh	Selenoh	All Targets	RNA	Endogenous	01	7.76993293	32.29378374	17.99225094	18.11063814	1	1	72657
Cct8	Cct8	All Targets	RNA	Endogenous	01	9.226795354	30.75598451	23.04913007	21.76684731	1	1	12469
2610507B11Rik	2610507B11Rik	All Targets	RNA	Endogenous	01	3.075598451	20.69038958	12.92342811	11.84569549	1	1	72503
Xiap	Xiap	All Targets	RNA	Endogenous	01	4.613397677	24.60478761	11.63834414	11.8466681	1	1	11798
Chd7	Chd7	All Targets	RNA	Endogenous	01	5.272454488	25.83502699	14.58987015	14.2771105	1	1	320790
Pdia6	Pdia6	All Targets	RNA	Endogenous	01	20.37583974	69.86002197	36.90718142	37.16220589	1	1	71853
Sympk	Sympk	All Targets	RNA	Endogenous	01	2.636227244	16.14689187	9.375614634	9.104106063	1	1	68188
S100a16	S100a16	All Targets	RNA	Endogenous	01	17.30024129	50.00327805	33.69178304	32.9887213	1	1	67860
Rgs9	Rgs9	All Targets	RNA	Endogenous	01	2.381108478	32.85639321	9.77143258	9.13799269	1	1	19739
Itsn1	Itsn1	All Targets	RNA	Endogenous	01	2.050398968	17.30024129	8.49983572	8.14814898	1	1	16443
Sgpl1	Sgpl1	All Targets	RNA	Endogenous	01	3.690718142	21.29260466	10.36607954	9.571154164	1	1	20397
Serpinb7	Serpinb7	All Targets	RNA	Endogenous	01	3.690718142	25.83502699	12.64412697	11.75802792	1	1	116872
0610010K14Rik	0610010K14Rik	All Targets	RNA	Endogenous	01	3.690718142	23.06698839	11.07215442	10.64757337	1	1	104457
Stard5	Stard5	All Targets	RNA	Endogenous	01	2.636227244	19.1633442	10.75086423	10.10914233	1	1	170460
Fez1	Fez1	All Targets	RNA	Endogenous	01	3.355198311	23.06698839	7.9857644	8.179381277	1	1	235180
Gja1	Gja1	All Targets	RNA	Endogenous	01	10.54490898	47.05665631	25.5511256	24.37465678	1	1	14609
Cdc42ep4	Cdc42ep4	All Targets	RNA	Endogenous	01	3.460048258	25.83502699	14.04284874	12.64807014	1	1	56699
Cpsf4	Cpsf4	All Targets	RNA	Endogenous	01	5.827449697	26.65518658	14.16972144	13.95092517	1	1	54188
Mms19	Mms19	All Targets	RNA	Endogenous	01	3.075598451	26.36227244	11.1280744	9.918038988	1	1	72199
H4c8	H4c8	All Targets	RNA	Endogenous	01	4.856208081	32.14496446	11.07215442	10.82381316	1	1	69386
Mad2l2	Mad2l2	All Targets	RNA	Endogenous	01	2.913724849	21.52918916	10.27583669	10.14884562	1	1	71890
Ndufc2	Ndufc2	All Targets	RNA	Endogenous	01	4.613397677	29.9870849	13.33322625	12.76262681	1	1	68197
Churc1	Churc1	All Targets	RNA	Endogenous	01	4.856208081	20.76028955	9.76407795	9.745562689	1	1	211151
Eef1b2	Eef1b2	All Targets	RNA	Endogenous	01	13.95271493	116.4882913	71.17813559	58.13005524	1	1	55949
Ms4a6c	Ms4a6c	All Targets	RNA	Endogenous	01	2.306698839	23.06698839	9.055928773	9.248416998	1	1	73656
Ccnb2	Ccnb2	All Targets	RNA	Endogenous	01	3.690718142	24.60478761	10.65475178	10.57076111	1	1	12442
Fus	Fus	All Targets	RNA	Endogenous	01	5.67802791	49.53332243	24.2079362	22.09574822	1	1	233908
Zbtb5	Zbtb5	All Targets	RNA	Endogenous	01	1.677599155	18.45359071	9.226795354	8.806496859	1	1	230119
Sh3bgrl	Sh3bgrl	All Targets	RNA	Endogenous	01	7.908681732	33.02221495	18.05242569	17.8249682	1	1	56726
Fuca1	Fuca1	All Targets	RNA	Endogenous	01	4.613397677	20.23942207	14.4705952	13.03088404	1	1	71665
